Observation,TextUrn,Image,Comments
urn:cite:op:hmt18.49,urn:cts:greekLit:tlg5026.msA.hmt:18.1@τ,"urn:cite:hmt:vaimg.VA239RN-0410@0.33,0.1067,0.009,0.012",
urn:cite:op:hmt18.50,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ο[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.336,0.1097,0.005,0.009",
urn:cite:op:hmt18.51,urn:cts:greekLit:tlg5026.msA.hmt:18.1@δ,"urn:cite:hmt:vaimg.VA239RN-0410@0.34,0.1082,0.013,0.0105",
urn:cite:op:hmt18.52,urn:cts:greekLit:tlg5026.msA.hmt:18.1@έ[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.35,0.1052,0.011,0.012",
urn:cite:op:hmt18.53,urn:cts:greekLit:tlg5026.msA.hmt:18.1@μ[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.358,0.1104,0.013,0.0068",
urn:cite:op:hmt18.54,urn:cts:greekLit:tlg5026.msA.hmt:18.1@α[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.37,0.1097,0.008,0.009",
urn:cite:op:hmt18.55,urn:cts:greekLit:tlg5026.msA.hmt:18.1@σ[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.377,0.1097,0.008,0.009",
urn:cite:op:hmt18.56,urn:cts:greekLit:tlg5026.msA.hmt:18.1@π,"urn:cite:hmt:vaimg.VA239RN-0410@0.383,0.1097,0.009,0.009",
urn:cite:op:hmt18.57,urn:cts:greekLit:tlg5026.msA.hmt:18.1@υ,"urn:cite:hmt:vaimg.VA239RN-0410@0.391,0.1097,0.007,0.009",
urn:cite:op:hmt18.58,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ρ[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.398,0.1097,0.008,0.012",
urn:cite:op:hmt18.59,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ὸ[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.405,0.1052,0.008,0.0165",
urn:cite:op:hmt18.60,urn:cts:greekLit:tlg5026.msA.hmt:18.1@σ[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.411,0.1052,0.008,0.0165",
urn:cite:op:hmt18.61,urn:cts:greekLit:tlg5026.msA.hmt:18.1@α[4],"urn:cite:hmt:vaimg.VA239RN-0410@0.419,0.1052,0.014,0.0165",
urn:cite:op:hmt18.62,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ἰ[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.431,0.1052,0.009,0.0165",
urn:cite:op:hmt18.63,urn:cts:greekLit:tlg5026.msA.hmt:18.1@θ,"urn:cite:hmt:vaimg.VA239RN-0410@0.44,0.1052,0.01,0.0165",
urn:cite:op:hmt18.64,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ο[4],"urn:cite:hmt:vaimg.VA239RN-0410@0.449,0.1097,0.007,0.0105",
